origin_city_name,Category,origin_store_name,Origin Lat Long,origin_loccode,destination_store_name,destination_city_name,DH Lat Long,destination_loccode,Inter/Intra Movement,Final Veh Restiction,Milk Run Pairs,Shift,OTR,MH Dock In,MH Dock Out,MH Out,TT (Primary),DH In,To be removed,DH Out,MH In,Arrival Delta,TT (secondary),Final TT,Source-Destination City Lane,Source MH-Destination City Lane,via,LHIC Distance,Freqency,"Primary 
MH Cut Off","Secondary
MH Cut Off","DH Cut off (D, D+1, D+2, D+3)",Distance (One - way),MH-DH THOR,MH-DH THOR Duplicate Key,Secondary Veh,Effective,Remarks,Planned Vehicles,"DH Out Cut off (D, D+1, D+2, D+3)","Primary 
MH In Cut Off",unique store ID,Key final,check,TT,DO,dh in,1,D,2,GH_Distance_km,GH_Travel_Time_mins
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Nehru Nagar,Bengaluru,"13.09133919,77.60125138",BLR155S,Intra,6FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,124.0,Daily,D,,D+1,118.0,BLR064M-BLR155S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Nehru Nagar,FALSE,8:00:00,7:00:00 AM,,,0.0,,106.55222655000001,125.05208333333334
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Neo Town,Bengaluru,"12.81998463,77.66277018",BLR184S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,126.0,Daily,D,,D+1,120.0,BLR064M-BLR184S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Neo Town,FALSE,8:00:00,7:00:00 AM,,,0.0,,120.40181895000002,145.223625
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Nikoo Home New,Bengaluru,"13.0797707387616,77.643755537733",BLR119S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,107.0,Daily,D,,D+1,102.0,BLR064M-BLR119S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Nikoo Home New,FALSE,8:00:00,7:00:00 AM,,,0.0,,100.39681155000001,118.31054166666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Peenya Network,Bengaluru,"13.049816,77.487928",BLR134S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,123.0,Daily,D,,D+1,117.0,BLR064M-BLR134S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Peenya Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,120.24437985,137.91970833333335
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Peenya New,Bengaluru,"13.0454902421553,77.5087738119661",BLR097S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,121.0,Daily,D,,D+1,115.0,BLR064M-BLR097S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Peenya New,FALSE,8:00:00,7:00:00 AM,,,0.0,,118.75041780000001,139.00435416666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RAGHAVENDRA LAYOUT,Bengaluru,"12.8843862201672,77.5408447071139",BLR078S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,120.0,Daily,D,,D+1,115.0,BLR064M-BLR078S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RAGHAVENDRA LAYOUT,FALSE,8:00:00,7:00:00 AM,,,0.0,,120.39147855,140.06745833333332
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RAGHAVENDRA LAYOUT NETWORK,Bengaluru,"12.8845944,77.55881835",BLR039S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,118.0,Daily,D,,D+1,112.0,BLR064M-BLR039S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RAGHAVENDRA LAYOUT NETWORK,FALSE,8:00:00,7:00:00 AM,,,0.0,,117.8918874,137.332875
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RAGHAVENDRA LAYOUT NETWORK 2,Bengaluru,"12.8666929,77.5357013",BLR106S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,122.0,Daily,D,,D+1,116.0,BLR064M-BLR106S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RAGHAVENDRA LAYOUT NETWORK 2,FALSE,8:00:00,7:00:00 AM,,,0.0,,121.7989311,141.738
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Ramamurthy Nagar Network,Bengaluru,"13.01813845,77.6597251",BLR071S,Intra,22FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,101.0,Daily,D,,D+1,96.0,BLR064M-BLR071S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Ramamurthy Nagar Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,98.17842615,112.96475
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RAMAMURTHY NAGAR NEW,Bengaluru,"13.0336210723245,77.6859373693682",BLR075S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,97.0,Daily,D,,D+1,92.0,BLR064M-BLR075S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RAMAMURTHY NAGAR NEW,FALSE,8:00:00,7:00:00 AM,,,0.0,,93.79600965,107.28527083333333
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RICHMOND TOWN,Bengaluru,"12.9663761755706,77.606921117436",BLR077S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,104.0,Daily,D,,D+1,100.0,BLR064M-BLR077S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RICHMOND TOWN,FALSE,8:00:00,7:00:00 AM,,,0.0,,103.55700285000002,118.70991666666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RR Nagar Network,Bengaluru,"12.9031547,77.51191762",BLR115S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,120.0,Daily,D,,D+1,115.0,BLR064M-BLR115S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RR Nagar Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,119.2944123,141.58722916666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-RWF Yelahanka,Bengaluru,"13.106778,77.580361",BLR187S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,142.0,Daily,D,,D+1,135.0,BLR064M-BLR187S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-RWF Yelahanka,FALSE,8:00:00,7:00:00 AM,,,0.0,,109.86094245000001,129.86543749999998
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Sanjaynagar,Bengaluru,"13.03273924,77.58054019",BLR190S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,113.0,Daily,D,,D+1,108.0,BLR064M-BLR190S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Sanjaynagar,FALSE,8:00:00,7:00:00 AM,,,0.0,,110.04666225000001,127.52735416666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Sarjapur New,Bengaluru,"12.90853465,77.67692834",BLR237S,Intra,17FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,113.0,Daily,D,,D+1,108.0,BLR064M-BLR237S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Sarjapur New,FALSE,8:00:00,7:00:00 AM,,,0.0,,108.77040825000002,127.61966666666666
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Sarjapur-2,Bengaluru,"12.9026566,77.6613229",BLR079S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,115.0,Daily,D,,D+1,109.0,BLR064M-BLR079S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Sarjapur-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,108.89808615,132.39470833333334
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Sattava East,Bengaluru,"13.02716623,77.74726407",BLR137S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,88.0,Daily,D,,D+1,84.0,BLR064M-BLR137S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Sattava East,FALSE,8:00:00,7:00:00 AM,,,0.0,,86.6967381,98.59133333333334
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-SHIVAJI NAGAR Network,Bengaluru,"13.0227934927917,77.688022214505",BLR107S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,107.0,Daily,D,,D+1,102.0,BLR064M-BLR107S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-SHIVAJI NAGAR Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,93.15721905,105.8251875
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Silicon Town,Bengaluru,"12.852472,77.675972",BLR161S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,127.0,Daily,D,,D+1,121.0,BLR064M-BLR161S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Silicon Town,FALSE,8:00:00,7:00:00 AM,,,0.0,,114.75728670000001,137.84370833333332
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Silver County,Bengaluru,"12.89366814,77.66299978",BLR215S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,117.0,Daily,D,,D+1,111.0,BLR064M-BLR215S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Silver County,FALSE,8:00:00,7:00:00 AM,,,0.0,,112.44908640000001,132.692
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Singapura,Bengaluru,"13.090409,77.53952",BLR128S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,120.0,Daily,D,,D+1,114.0,BLR064M-BLR128S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Singapura,FALSE,8:00:00,7:00:00 AM,,,0.0,,115.91413050000001,139.11310416666666
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-SINGASANDRA,Bengaluru,"12.870083,77.659171",BLR048S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,119.0,Daily,D,,D+1,113.0,BLR064M-BLR048S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-SINGASANDRA,FALSE,8:00:00,7:00:00 AM,,,0.0,,114.00233355,134.47497916666666
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Singasandra Network,Bengaluru,"12.86296,77.67777",BLR062S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,117.0,Daily,D,,D+1,112.0,BLR064M-BLR062S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Singasandra Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,113.1710307,135.45970833333334
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Sunrise Layout,Bengaluru,"12.84495985,77.59398467",BLR118S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,134.0,Daily,D,,D+1,128.0,BLR064M-BLR118S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Sunrise Layout,FALSE,8:00:00,7:00:00 AM,,,0.0,,119.868903,139.79414583333335
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Ullal,Bengaluru,"12.958532,77.479896",BLR132S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,129.0,Daily,D,,D+1,123.0,BLR064M-BLR132S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Ullal,FALSE,8:00:00,7:00:00 AM,,,0.0,,121.20501225000001,144.022875
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Vidyaranyapura,Bengaluru,"13.0695733,77.5589887",BLR130S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,115.0,Daily,D,,D+1,109.0,BLR064M-BLR130S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Vidyaranyapura,FALSE,8:00:00,7:00:00 AM,,,0.0,,112.5232227,135.06864583333333
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-VIJAY NAGAR,Bengaluru,"12.96845,77.5381",BLR031S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,123.0,Daily,D,,D+1,118.0,BLR064M-BLR031S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-VIJAY NAGAR,FALSE,8:00:00,7:00:00 AM,,,0.0,,112.68025125,131.92222916666668
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Vijay Nagar Network,Bengaluru,"12.960476,77.519569",BLR060S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,126.0,Daily,D,,D+1,120.0,BLR064M-BLR060S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Vijay Nagar Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,115.9400277,136.02289583333334
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Whitefield Network-2,Bengaluru,"12.9718703611819,77.7349202021193",BLR098S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,96.0,Daily,D,,D+1,92.0,BLR064M-BLR098S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Whitefield Network-2,FALSE,8:00:00,7:00:00 AM,,,0.0,,95.45377485000002,109.7724375
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Yallapa Garden,Bengaluru,"12.983662,77.5487921",BLR125S,Intra,10FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,121.0,Daily,D,,D+1,116.0,BLR064M-BLR125S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Yallapa Garden,FALSE,8:00:00,7:00:00 AM,,,0.0,,112.5044844,129.71072916666668
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Yelahanka Network,Bengaluru,"13.13749897,77.56327961",BLR120S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,135.0,Daily,D,,D+1,129.0,BLR064M-BLR120S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Yelahanka Network,FALSE,8:00:00,7:00:00 AM,,,0.0,,113.88567225,134.37279166666667
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-YELAHANKA NEW TOWN,Bengaluru,"13.09784,77.56664",BLR019S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,131.0,Daily,D,,D+1,125.0,BLR064M-BLR019S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-YELAHANKA NEW TOWN,FALSE,8:00:00,7:00:00 AM,,,0.0,,111.3914277,132.7978958333333
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-Yelenahalli,Bengaluru,"12.86077262,77.61333628",BLR206S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,124.0,Daily,D,,D+1,118.0,BLR064M-BLR206S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-Yelenahalli,FALSE,8:00:00,7:00:00 AM,,,0.0,,116.67727260000001,138.28241666666668
Bengaluru,Meat,KWPL_BLR-MEAT MH,"13.185061, 78.426622",BLR064M,BLR-YESHWANTPUR,Bengaluru,"13.010808,77.540878",BLR049S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT MH-Bengaluru,Direct,119.0,Daily,D,,D+1,113.0,BLR064M-BLR049S,1.0,1,,,,,,,KWPL_BLR-MEAT MHBLR-YESHWANTPUR,FALSE,8:00:00,7:00:00 AM,,,0.0,,113.71121160000001,131.70154166666666
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-Balagere SS,Bengaluru,#REF!,BLR202S,Intra,17FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,21.0,,D,,,20.0,BLR232M-BLR202S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Balagere SS,FALSE,0:00:00,1:00:00 AM,,,0.0,,,
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-JP Nagar New,Bengaluru,"12.8942, 77.5845",BLR265S,Intra,14FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,38.0,,D,,,36.0,BLR232M-BLR265S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-JP Nagar New,FALSE,0:00:00,1:00:00 AM,,,0.0,,30.05306115,40.4316875
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-Kothnur New,Bengaluru,"12.8700965660418,77.5837238276831",BLR257S,Intra,20FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,32.0,,D,,,30.0,BLR232M-BLR257S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Kothnur New,FALSE,0:00:00,1:00:00 AM,,,0.0,,32.9930811,42.41622916666667
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-Nikoo home SS,Bengaluru,#REF!,BLR252S,Intra,20FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,16.0,,D,,,15.0,BLR232M-BLR252S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Nikoo home SS,FALSE,0:00:00,1:00:00 AM,,,0.0,,,
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-Peenya SS,Bengaluru,#REF!,BLR236S,Intra,10FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,38.0,,D,,,37.0,BLR232M-BLR236S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Peenya SS,FALSE,0:00:00,1:00:00 AM,,,0.0,,,
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-TMC Layout,Bengaluru,"12.91025,77.58977",BLR256S,Intra,8FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,27.0,,D,,,25.0,BLR232M-BLR256S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-TMC Layout,FALSE,0:00:00,1:00:00 AM,,,0.0,,27.769846650000005,36.222229166666665
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR-Whitefield New,Bengaluru,"12.96902, 77.75395",BLR262S,Intra,14FT_TRUCK,,,,,,,0:00:00,,,1:00:00 AM,,,,0:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,,14.0,,D,,,14.0,BLR232M-BLR262S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR-Whitefield New,FALSE,0:00:00,1:00:00 AM,,,0.0,,14.807239650000001,18.796125
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR - Bhadrappa Layout,Bengaluru,"13.0475325758612,77.5783734297132",BLR042S,Intra,20FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,28.0,Daily,D,,D+1,26.0,BLR232M-BLR042S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR - Bhadrappa Layout,FALSE,8:00:00,7:00:00 AM,,,0.0,,23.133659850000004,33.39325
Bengaluru,Meat,KWPL_BLR-MEAT-MH3-YESWANTHPUR,"13.046538, 77.737437",BLR232M,BLR- Sonnenahalli New,Bengaluru,"12.9617011886488,77.4990148182513",BLR012S,Intra,14FT_TRUCK,,Evening,,,,10:00:00 PM,8:00:00,6:00:00 AM,,7:00:00 AM,#REF!,#REF!,0:00:00,8:00:00,Bengaluru-Bengaluru,KWPL_BLR-MEAT-MH3-YESWANTHPUR-Bengaluru,Direct,44.0,Daily,D,,D+1,42.0,BLR232M-BLR012S,1.0,1,,,,,,,KWPL_BLR-MEAT-MH3-YESWANTHPURBLR- Sonnenahalli New,FALSE,8:00:00,7:00:00 AM,,,0.0,,33.8557632,45.18452083333333
